orf	UNIPROT	GENENAME	SGD	OG	HAS_ORTHOLOG	len_ref	len_msa.yk11	n_snp	f_snp	len_msa.fungi	pid.fungi	n_species	f_species	n_matched.fungi	n_mismatched.fungi	n_indel.fungi	f_matched.fungi	f_indel.fungi	r4s.fungi	iq_cat.fungi	leisr_up.fungi	leisr_global.fungi	leisr_local.fungi	n_strains	f_strains	n_matched.yk11	n_indel.yk11	f_matched.yk11	f_mismatched.yk11	f_indel.yk11	r4s.yk11	leisr_up.yk11	leisr_global.yk11	leisr_local.yk11
YNL009W	P53982	IDP3	S000004954	3RTDH	TRUE	420	420	83	0.1976190476190476	522	0.49523809523809526	14	1	206	212	12	0.49047619047619045	0.02857142857142857	0.6626124047619047	2.1666666666666665	76.40199428623667	-11.505683390308217	-9.678434455298282	1012	1	337	0	0.8023809523809524	0.1976190476190476	0	0.09866906904761905	4.077679855180166	-11.13140190848843	-8.698194213209097
YNL010W	P53981	YNL010W	S000004955	3RTHN	TRUE	241	241	33	0.13692946058091288	328	0.2614107883817427	14	1	63	178	21	0.26141078838174275	0.08713692946058091	0.9008726141078838	2.2614107883817427	46.12429027142145	-14.84992554226082	-13.203145909569855	1012	1	208	0	0.8630705394190872	0.13692946058091288	0	0.14377565145228216	3.798335387750348	-10.556450799561823	-6.947440571128513
YNL011C	P53980	YNL011C	S000004956	3RSYS	TRUE	444	444	67	0.15090090090090091	651	0.1779279279279279	14	1	16	365	330	0.036036036036036036	0.7432432432432432	1.1881853603603603	2.231981981981982	142.15222186485127	-17.193347483213696	-15.175942130025579	1012	1	377	0	0.8490990990990991	0.15090090090090091	0	0.044093887387387384	8.280661534264475	-6.098068286818886	-5.248085353488562
YNL014W	P53978	HEF3	S000004959	3RTQ8	TRUE	1044	1044	154	0.1475095785440613	1312	0.6063218390804598	14	1	633	411	6	0.6063218390804598	0.005747126436781609	0.36274864942528734	1.7385057471264367	4.728037610487757	-8.90543903854706	-7.554200773460477	1012	1	890	0	0.8524904214559387	0.1475095785440613	0	0.05331530555555555	7.272155331652136	-6.835486078671372	-5.640205693387191
YNL016W	P32588	PUB1	S000004961	3RTNI	TRUE	453	453	60	0.13245033112582782	809	0.20750551876379686	14	1	91	359	132	0.20088300220750552	0.2913907284768212	1.2770514348785873	2.19205298013245	206.93994546593947	-17.76954844898454	-15.567498692242935	1012	1	393	0	0.8675496688741722	0.13245033112582782	0	0.06144924282560706	6.664461620802909	-7.010794193659167	-5.773680271135609
YNL020C	P53974	ARK1	S000004965	3RTEV	TRUE	638	638	145	0.22727272727272727	1282	0.14420062695924762	14	1	90	546	134	0.14106583072100312	0.21003134796238246	2.55416289968652	2.501567398119122	1368.3480614767325	-26.249049169720923	-23.115944156083074	1012	1	493	0	0.7727272727272727	0.22727272727272727	0	0.11174700940438871	4.598788691801275	-10.703996624626985	-8.44291508152954
YNL021W	P53973	HDA1	S000004966	3RRZN	TRUE	706	706	76	0.10764872521246459	978	0.3356940509915014	14	1	181	469	301	0.2563739376770538	0.4263456090651558	0.8409368980169971	1.7960339943342776	33.35136779456326	-13.855793497824736	-12.075460080418663	1012	1	630	0	0.8923512747875354	0.10764872521246459	0	0.05615165722379603	6.9600441096518795	-6.8226435014148885	-5.403625838224614
YNL022C	P53972	RCM1	S000004967	3RRUN	TRUE	490	490	64	0.1306122448979592	692	0.26326530612244903	14	1	126	361	62	0.2571428571428571	0.12653061224489795	0.990445306122449	2.0387755102040814	45.448921278979725	-15.454822048741287	-13.668149822730248	1012	1	426	0	0.8693877551020408	0.1306122448979592	0	0.09293467959183674	5.753265018684442	-8.109826324004574	-6.074743172281085
YNL023C	P53971	FAP1	S000004968	3RRE8	TRUE	965	965	193	0.2	1427	0.1751295336787565	14	1	113	796	440	0.11709844559585492	0.45595854922279794	1.4905479792746115	2.2787564766839377	253.39884797916812	-20.51030181744497	-18.647404102051087	1012	1	772	0	0.8	0.2	0	0.18168225595854923	3.336577130218219	-15.655259951541245	-11.50151965450272
YNL025C	P47821	SSN8	S000004970	3RSYV	TRUE	323	323	40	0.1238390092879257	523	0.26315789473684215	14	1	77	238	76	0.23839009287925697	0.23529411764705882	0.8726900928792569	1.848297213622291	130.10183947321488	-14.172653976142756	-12.426896767561155	1012	1	283	0	0.8761609907120743	0.1238390092879257	0	0.05106613931888545	6.2910185965936725	-6.9484663377794424	-5.640457920340124
YNL026W	P53969	SAM50	S000004971	3RTTZ	TRUE	484	484	92	0.19008264462809918	563	0.1652892561983471	14	1	60	404	181	0.12396694214876033	0.3739669421487603	1.3625006198347107	2.5454545454545454	191.09054156150694	-20.002202811135806	-18.357174288538356	1012	1	392	0	0.8099173553719008	0.19008264462809918	0	0.1266779834710744	4.014368602177991	-11.3720243626356	-8.763836387543714
YNL027W	P53968	CRZ1	S000004972	3RTTV	TRUE	678	678	129	0.1902654867256637	1267	0.09292035398230092	14	1	53	615	308	0.07817109144542773	0.45427728613569324	2.2475794690265487	3.0589970501474926	671.0624952992351	-23.724661115626432	-21.67500870437704	1012	1	549	0	0.8097345132743363	0.1902654867256637	0	0.1044962610619469	5.377281414927894	-9.656600742950468	-7.639496250215772
YNL030W	P02309	HHF2	S000004975	3RUEJ	TRUE	103	103	2	0.019417475728155338	663	0.9223300970873787	14	1	95	8	0	0.9223300970873787	0	0.04849409708737864	1.058252427184466	20.62934862909717	-3.518873242263952	-3.13910328324854	1012	1	101	0	0.9805825242718447	0.019417475728155338	0	0.015550514563106795	24.693455342796746	-3.3248487379165392	-2.888317471093227
YNL031C	P61830	HHT2	S000004976	3RU70	TRUE	136	136	0	0	181	0.9632352941176471	14	1	131	5	0	0.9632352941176471	0	0.020108669117647058	1.1102941176470589	219.72158707750543	-2.948155027795587	-2.824589493497005	1012	1	136	0	1	0	0	0.005920713235294118	NA	-2.6648973320329343	-2.6648973320329343
YNL032W	P53965	SIW14	S000004977	3RUCV	TRUE	281	281	47	0.16725978647686832	521	0.29181494661921703	14	1	82	199	81	0.2918149466192171	0.28825622775800713	1.6546731316725978	2.2562277580071175	186.38244993312574	-19.538491311156854	-16.563482589116422	1012	1	234	0	0.8327402135231317	0.16725978647686832	0	0.05873908185053381	7.006804491343671	-6.5998771965206915	-5.63820621444854
YNL035C	P53962	YNL035C	S000004980	3RSNV	TRUE	389	389	88	0.2262210796915167	552	0.16709511568123392	14	1	44	324	201	0.11311053984575835	0.5167095115681234	1.31219588688946	2.557840616966581	132.76885205957907	-19.288233345481142	-17.417332428035838	1012	1	301	0	0.7737789203084833	0.2262210796915167	0	0.12171170694087403	4.16213483813931	-10.889098086450215	-8.548527759249444
YNL036W	P53615	NCE103	S000004981	3RU46	TRUE	221	221	37	0.167420814479638	312	0.16289592760180993	14	1	28	185	99	0.12669683257918551	0.4479638009049774	1.1038090497737556	2.2081447963800906	95.01340724799236	-17.257126667428665	-15.461066463321654	1012	1	184	0	0.832579185520362	0.167420814479638	0	0.13263260633484164	3.6709651324399464	-11.52992535344253	-8.02303307081584
YNL037C	P28834	IDH1	S000004982	3RRAX	TRUE	360	360	26	0.07222222222222222	447	0.5111111111111111	14	1	37	176	291	0.10277777777777777	0.8083333333333333	0.47962747222222224	1.9777777777777779	5.409995038177603	-9.07873714093492	-7.842731673358629	1012	1	334	0	0.9277777777777778	0.07222222222222222	0	0.02439618333333333	14.687115295068175	-4.570079463683072	-4.010766761362425
YNL039W	P46678	BDP1	S000004984	3RS85	TRUE	594	594	103	0.1734006734006734	906	0.11279461279461278	14	1	57	527	238	0.09595959595959595	0.4006734006734007	1.5472553872053871	2.5656565656565657	510.45382986095643	-21.53437707066957	-19.63881073818051	1012	1	491	0	0.8265993265993266	0.1734006734006734	0	0.06530486026936026	5.474365188918099	-8.456671713701347	-6.91279088985371
YNL041C	P53959	COG6	S000004986	3RU0V	TRUE	839	839	163	0.19427890345649582	969	0.07389749702026227	14	1	31	777	493	0.03694874851013111	0.5876042908224076	1.4567507747318236	2.588796185935638	327.11646773435933	-20.870559505341884	-19.326850295686906	1012	1	676	0	0.8057210965435042	0.19427890345649582	0	NA	NA	NA	NA
YNL042W	P53958	BOP3	S000004987	3RVAW	TRUE	396	396	85	0.21464646464646464	741	0.025252525252525304	14	1	4	386	266	0.010101010101010102	0.6717171717171717	2.1570767676767675	2.7222222222222223	462.48483219163677	-24.615031020526803	-23.026150850983196	1012	1	311	0	0.7853535353535354	0.21464646464646464	0	0.09848934090909091	6.079789780963132	-8.3310168859082	-6.807555729080456
YNL045W	Q10740	LAP2	S000004990	3RRMH	TRUE	671	671	109	0.16244411326378538	716	0.24143070044709392	14	1	155	509	90	0.23099850968703428	0.13412816691505217	1.1908590163934427	2.5439642324888228	11566.313614842198	-17.154713047467762	-15.090825908631176	1012	1	562	0	0.8375558867362146	0.16244411326378538	0	0.12108745901639344	4.612776619918425	-10.494283055947706	-7.946159230702347
YNL047C	P53955	SLM2	S000004992	3RSXD	TRUE	656	656	133	0.2027439024390244	1066	0.14329268292682928	14	1	89	562	233	0.13567073170731708	0.3551829268292683	1.2416384146341464	2.3810975609756095	264.72184608213587	-18.088077581815295	-16.233290116004525	1012	1	523	0	0.7972560975609756	0.2027439024390244	0	0.11501918445121952	4.163583622478001	-11.150170010139101	-8.80586237437667
YNL048W	P53954	ALG11	S000004993	3RR5I	TRUE	548	548	96	0.17518248175182483	726	0.20255474452554745	14	1	103	437	101	0.18795620437956204	0.1843065693430657	1.486559306569343	2.52007299270073	205.74798836206128	-20.235848110095976	-17.97953912328742	1012	1	452	0	0.8248175182481752	0.17518248175182483	0	0.07440517700729928	4.463886699952143	-9.428190918196488	-7.296044490116773
YNL049C	P53953	SFB2	S000004994	3RSJ2	TRUE	876	876	164	0.1872146118721461	1079	0.2705479452054794	14	1	224	639	52	0.2557077625570776	0.0593607305936073	0.9172474885844749	1.8755707762557077	152.46121294336072	-15.421036847695476	-13.783036311468097	1012	1	712	0	0.8127853881278538	0.1872146118721461	0	0.11538907420091324	4.249775782759332	-10.737691119349673	-8.43263154493898
YNL050C	P53952	YNL050C	S000004995	3RUQT	TRUE	270	270	60	0.2222222222222222	327	0.06666666666666665	14	1	6	252	175	0.022222222222222223	0.6481481481481481	1.754604074074074	2.6	745.1382756510014	-21.141058625637356	-19.589371600509626	1012	1	210	0	0.7777777777777778	0.2222222222222222	0	0.1208858925925926	4.113998170190869	-10.866182886121356	-8.577591647178885
YNL051W	P53951	COG5	S000004996	3RSEZ	TRUE	403	403	78	0.1935483870967742	512	0.04714640198511166	14	1	14	384	91	0.034739454094292806	0.22580645161290322	1.4953488833746897	2.5732009925558312	277.3832625075254	-22.739653375661934	-21.355934517903833	1012	1	325	0	0.8064516129032258	0.1935483870967742	0	0.18557541191066998	3.6749504614403277	-12.594832630891357	-9.346548395722817
YNL053W	P38590	MSG5	S000004998	3RRYH	TRUE	489	489	115	0.23517382413087934	1365	0.04089979550102252	14	1	18	469	263	0.03680981595092025	0.5378323108384458	2.1743678936605315	2.7137014314928427	437.7912627416234	-23.122946760252837	-21.32194687003108	1012	1	374	0	0.7648261758691206	0.23517382413087934	0	0.11604384662576687	4.2684674199435895	-11.152798682184548	-8.90692590695827
YNL054W	P53950	VAC7	S000004999	3RR38	TRUE	1165	1165	217	0.18626609442060085	1479	0.05150214592274682	14	1	5	1105	764	0.004291845493562232	0.655793991416309	2.22100669527897	2.742489270386266	1567.3555670833168	-22.849799973871384	-21.47256327602661	1012	1	948	0	0.8137339055793992	0.18626609442060085	0	0.10071929098712447	4.266632300190849	-11.393405949215316	-8.950463307286993
YNL056W	P53949	OCA2	S000005001	3RU58	TRUE	197	197	33	0.16751269035532995	548	0.2842639593908629	14	1	32	141	100	0.16243654822335024	0.5076142131979695	1.028243147208122	2.4213197969543145	159.91185176679122	-14.335250932164389	-12.419555823915436	1012	1	164	0	0.8324873096446701	0.16751269035532995	0	0.06467865482233502	5.784793691206921	-7.674175844031741	-6.053840215919929
YNL058C	P53947	YNL058C	S000005003	3RV73	TRUE	316	316	73	0.2310126582278481	492	0.01898734177215189	14	1	5	310	128	0.015822784810126583	0.4050632911392405	2.0223180379746837	2.721518987341772	637.975925049698	-25.09920707494662	-23.78082339231333	1012	1	243	0	0.7689873417721519	0.2310126582278481	0	0.1540828670886076	2.8821093078731157	-15.49450780958384	-11.27000055650965
YNL059C	P53946	ARP5	S000005004	3RSFM	TRUE	755	755	108	0.14304635761589404	851	0.2185430463576159	14	1	163	590	21	0.21589403973509932	0.02781456953642384	0.9632488741721854	2.2079470198675497	43.97696199143022	-16.380520702355806	-14.892013782385577	1012	1	647	0	0.856953642384106	0.14304635761589404	0	0.09184304900662252	5.979105095202773	-8.084408035926966	-6.3220062662565
YNL061W	P40991	NOP2	S000005005	3RRF1	TRUE	618	618	76	0.12297734627831715	803	0.5420711974110033	14	1	332	283	45	0.5372168284789643	0.07281553398058252	0.6918777508090614	1.8818770226537216	38.632386040239055	-11.658774983942022	-9.691659512889075	1012	1	542	0	0.8770226537216829	0.12297734627831715	0	0.08725409870550162	5.202116222014658	-9.094108272662005	-6.9814036504845465
YNL062C	P41814	GCD10	S000005006	3RS7B	TRUE	478	478	73	0.15271966527196654	690	0.20502092050209209	14	1	80	380	114	0.16736401673640167	0.2384937238493724	1.098602928870293	2.290794979079498	68.65134407813332	-16.887999116073967	-15.154838989994376	1012	1	405	0	0.8472803347280334	0.15271966527196654	0	0.05060115690376569	6.68258035847194	-7.065219385728519	-5.87780404189322
YNL063W	P53944	MTQ1	S000005007	3RT70	TRUE	314	314	87	0.2770700636942675	496	0.18789808917197448	14	1	56	255	43	0.17834394904458598	0.13694267515923567	1.8315371974522292	2.624203821656051	355.1061170941309	-22.210979429925022	-19.907320735533066	1012	1	227	0	0.7229299363057324	0.2770700636942675	0	0.15323974522292994	3.512455955802377	-13.374791547083875	-10.420209859396138
YNL064C	P25491	YDJ1	S000005008	3RSZM	TRUE	409	409	49	0.1198044009779951	693	0.37897310513447435	14	1	153	254	21	0.3740831295843521	0.05134474327628362	0.654338728606357	2.193154034229829	4.443622370415999	-12.04752001092632	-10.72385196934349	1012	1	360	0	0.8801955990220048	0.1198044009779951	0	0.08922654278728606	4.681765395297801	-8.846521690370217	-6.792823214045755
YNL065W	P53943	AQR1	S000005009	3RR3N	TRUE	586	586	114	0.1945392491467577	733	0.11262798634812288	14	1	65	520	129	0.11092150170648464	0.22013651877133106	1.250516723549488	2.310580204778157	382.43232283033956	-18.432234526787465	-16.715923627275252	1012	1	472	0	0.8054607508532423	0.1945392491467577	0	0.10851431740614334	4.928338198453846	-10.000730299450685	-7.810360120811644
YNL066W	P53616	SUN4	S000005010	3RR4E	TRUE	420	499	358	0.717434869739479	553	0.30714285714285716	14	1	128	291	41	0.3047619047619048	0.09761904761904762	1.0325819047619047	2.007142857142857	789.3473146442566	-17.600926149983092	-15.561776960322115	1012	1	40	31	0.09523809523809523	0.8523809523809524	0.07380952380952381	0.4800942619047619	NA	NA	NA
YNL068C	P41813	FKH2	S000005012	3RSPW	TRUE	862	862	201	0.23317865429234338	1279	0.22273781902552203	14	1	88	670	497	0.10208816705336426	0.5765661252900232	1.7151650464037123	2.6229698375870067	645.0619683319591	-19.561806618320645	-17.196247510973922	1012	1	661	0	0.7668213457076566	0.23317865429234338	0	0.11900579814385151	4.322748868149556	-11.36291356278824	-9.20999401544957
YNL069C	P26785	RPL16B	S000005013	3RRQ5	TRUE	198	198	21	0.10606060606060606	246	0.595959595959596	14	1	66	80	86	0.3333333333333333	0.43434343434343436	0.32213146464646464	2	4.779275849275644	-7.926791641960216	-6.8672740755647075	1012	1	177	0	0.8939393939393939	0.10606060606060606	0	0.07674253535353535	4.448770116572572	-9.035568605997053	-6.242143666346398
YNL071W	P12695	LAT1	S000005015	3RR8H	TRUE	482	482	84	0.17427385892116182	530	0.34439834024896265	14	1	163	316	38	0.3381742738589212	0.07883817427385892	0.8805652282157677	2.211618257261411	150.46944864742528	-14.137228751740544	-12.29089719547234	1012	1	398	0	0.8257261410788381	0.17427385892116182	0	0.09034722199170124	3.9011904948200864	-10.399521262425674	-7.932542567683197
YNL072W	P53942	RNH201	S000005016	3RRSG	TRUE	307	307	61	0.1986970684039088	511	0.2931596091205212	14	1	90	217	25	0.2931596091205212	0.08143322475570032	1.1837054071661237	2.179153094462541	134.78545889097975	-17.614895084914263	-15.35016706579386	1012	1	246	0	0.8013029315960912	0.1986970684039088	0	0.15386019543973942	4.02457955863869	-12.780941896981673	-9.181724284797314
YNL073W	P32048	MSK1	S000005017	3RU21	TRUE	576	576	120	0.20833333333333334	651	0.18229166666666663	14	1	63	471	210	0.109375	0.3645833333333333	1.567488888888889	2.704861111111111	716.4524049462148	-20.398685205502172	-18.284401497607796	1012	1	456	0	0.7916666666666666	0.20833333333333334	0	0.19544968229166668	3.4115304133510183	-14.23722782377029	-10.709672233472459
YNL075W	P53941	IMP4	S000005019	3RRCI	TRUE	290	290	22	0.07586206896551724	317	0.4655172413793104	14	1	111	155	53	0.38275862068965516	0.18275862068965518	0.45389810344827586	2.037931034482759	6.143571981581768	-9.373569340966755	-8.235603627889116	1012	1	268	0	0.9241379310344827	0.07586206896551724	0	0.0739777448275862	8.097527706340141	-6.0010253447995074	-4.614415650179946
YNL077W	P53940	APJ1	S000005021	3RTWP	TRUE	528	528	103	0.19507575757575757	693	0.12310606060606055	14	1	60	463	137	0.11363636363636363	0.25946969696969696	1.69478125	2.6875	120.03868269310557	-21.78471543461404	-19.951019271296726	1012	1	425	0	0.8049242424242424	0.19507575757575757	0	0.12288061931818182	3.9359976461905455	-10.899042380582802	-8.550762198130725
YNL080C	P53938	EOS1	S000005024	3RRQN	TRUE	366	366	51	0.13934426229508196	636	0.17213114754098358	14	1	62	303	157	0.16939890710382513	0.42896174863387976	1.4850193989071039	2.420765027322404	418.91447505441744	-17.607128826795996	-15.287047447106167	1012	1	315	0	0.860655737704918	0.13934426229508196	0	0.11074973770491803	4.9734714376909634	-9.207515852115833	-7.243794034987073
YNL081C	P53937	SWS2	S000005025	3RUEW	TRUE	143	143	14	0.0979020979020979	154	0.26573426573426573	14	1	21	105	66	0.14685314685314685	0.46153846153846156	0.8311174825174825	2.195804195804196	148.2873254372693	-12.281470949826332	-10.821257035487212	1012	1	129	0	0.9020979020979021	0.0979020979020979	0	0.0555933986013986	NA	NA	NA
YNL082W	P14242	PMS1	S000005026	3RRCP	TRUE	873	873	205	0.23482245131729668	1526	0.134020618556701	14	1	69	756	337	0.07903780068728522	0.38602520045819017	2.1165926231386023	2.679266895761741	692.6406649542932	-23.820179755260572	-21.181009329895165	1012	1	668	0	0.7651775486827033	0.23482245131729668	0	0.09809880870561283	3.9765858010881936	-11.357910178773293	-9.027759819397746
YNL084C	P39013	END3	S000005028	3RRPI	TRUE	349	349	54	0.15472779369627507	648	0.1919770773638968	14	1	60	282	30	0.17191977077363896	0.08595988538681948	1.1271412607449858	2.504297994269341	89.42414168796344	-19.102768183910896	-17.444000042514887	1012	1	295	0	0.8452722063037249	0.15472779369627507	0	0.11725615186246419	4.3595722752334165	-10.254037730314542	-7.774570775461465
YNL085W	P40850	MKT1	S000005029	3RTJ5	TRUE	830	830	163	0.1963855421686747	1115	0.1397590361445783	14	1	113	714	127	0.13614457831325302	0.1530120481927711	1.1565355421686747	2.6457831325301204	172.85285713787582	-18.312726099505323	-16.715089746922704	1012	1	667	0	0.8036144578313253	0.1963855421686747	0	0.10035032168674698	4.590042065842748	-9.697197227334408	-7.692639869849928
YNL087W	P48231	TCB2	S000005031	3RRKK	TRUE	1178	1178	242	0.20543293718166383	2004	0.1468590831918506	14	1	162	1005	172	0.13752122241086587	0.1460101867572156	1.1087926146010187	2.473684210526316	97.19693629178394	-18.33545688372732	-16.867967627364724	1012	1	936	0	0.7945670628183361	0.20543293718166383	0	NA	4.291487941920197	-11.378339125643725	-8.684135944514294
